REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,EDUCATION_LEVEL,Education Level,WEALTH_QUINTILE,Wealth Quintile,RESIDENCE,Residence,UNIT_MEASURE,Unit of measure,UNIT_MULTIPLIER,Unit multiplier,SOURCE_LINK,SERIES_FOOTNOTE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,DATA_SOURCE,OBS_CONF,Observation confidentaility,TIME_PERIOD_METHOD,Time period activity related to when the data are collected,COVERAGE_TIME,OBS_FOOTNOTE,FREQ_COLL,Time interval at which the source data are collected
PRK,Democratic People's Republic of Korea,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,100,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,99.699997,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2017,100,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,100,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,99.800003,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,99.900002,,,MICS 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,66.5,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,59.700001,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2017,33.700001,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2017,43.799999,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2017,56.200001,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2017,76.599998,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2017,83.099998,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,43.700001,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,72,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,63.099998,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,73.594498,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,51.215038,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2020,45.31752,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2020,63.468842,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2020,59.026749,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2020,64.213043,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2020,75.098152,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2020,60.323078,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2020,62.83387,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,62.43668,,,MICS 2019-20,,,,,,,,
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,15.9,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,19.1,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2015,3.5999999,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2015,4.5,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2015,10.6,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2015,16,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2015,41.900002,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2015,11,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2015,38,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,17.299999,,,DHS 2014-15,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,28.1437,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,33.15023,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,11.41133,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,11.02575,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,19.27046,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,33.02412,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,69.374733,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,21.579161,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,47.060909,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,30.54019,,,MICS 2014,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,9.7395945,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,11.26875,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2019,1.531359,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2019,3.7724929,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2019,5.7495599,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2019,12.34787,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2019,22.501181,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2019,3.6791451,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2019,16.271139,,,DHS 2019,,,,,,,0,Not Known
SEN,Senegal,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,10.39117,,,DHS 2019,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,17.5,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,27.4,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2017,1.6,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2017,3.3,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2017,11.9,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2017,24,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2017,41.099998,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,5.0999999,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,33.099998,,,MICS 2017,,,,,,,0,Not Known
SLE,Sierra Leone,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,21.700001,,,MICS 2017,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,36.299999,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,33.5,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,8.6000004,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,21.5,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,30.6,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,42.700001,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,71,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,19.799999,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,44.599998,,,MICS 2014,,,,,,,0,Not Known
SLV,El Salvador,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,35,,,MICS 2014,,,,,,,0,Not Known
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,92.224716,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,96.424553,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2019,82.760963,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2019,96.260353,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2019,96.318207,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2019,96.57074,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2019,97.392448,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2019,90.820747,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2019,96.49662,,,MICS 2019,,,,,,,,
SRB,Serbia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,94.427223,,,MICS 2019,,,,,,,,
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2010,4.007863,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2010,11.51429,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2010,1.483543,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2010,1.5895979,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2010,4.9832382,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2010,5.4507589,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2010,15.37874,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2010,4.3156571,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2010,12.72451,,,MICS 2010,,,,,,,0,Not Known
SSD,South Sudan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2010,6.8728471,,,MICS 2010,,,,,,,0,Not Known
